"규모별","산업별","항목","단위","2007 년","2006 년","2005 년","2004 년",
"전규모(10인이상)","도매 및 상품 중개업(51)","기타노동비용[천원]","천원","4.2","4.4","6.7","3.2",
"전규모(10인이상)","소매업(자동차제외)(52)","노동비용총액[천원]","천원","2948.5","2755.6","2386.6","2317.1",
"전규모(10인이상)","소매업(자동차제외)(52)","현금급여총계[천원]","천원","2393.9","2218.3","1953.3","1867.4",
"전규모(10인이상)","소매업(자동차제외)(52)","정액및초과[천원]","천원","1782.7","1828.75127","1559.7","1447.2",
"전규모(10인이상)","소매업(자동차제외)(52)","상여금등특별급여[천원]","천원","611.3","389.54269","393.6","420.2",
"전규모(10인이상)","소매업(자동차제외)(52)","현금급여외 노동비용(계)[천원]","천원","554.5","537.3","433.3","449.7",
"전규모(10인이상)","소매업(자동차제외)(52)","퇴직금등비용[천원]","천원","171.8","183.6","144.8","166.9",
"전규모(10인이상)","소매업(자동차제외)(52)","현물지급비용[천원]","천원","4.9","5","3.7","4.1",
"전규모(10인이상)","소매업(자동차제외)(52)","법정복리비[천원]","천원","180.3","174","152.5","144.9",
"전규모(10인이상)","소매업(자동차제외)(52)","법정외복리비[천원]","천원","168.8","138.2","107.2","108.5",
"전규모(10인이상)","소매업(자동차제외)(52)","채용관련비용(모집비)[천원]","천원","1.2","3.2","1.9","1.9",
"전규모(10인이상)","소매업(자동차제외)(52)","교육훈련비[천원]","천원","17.2","24.2","14.5","16.8",
"전규모(10인이상)","소매업(자동차제외)(52)","기타노동비용[천원]","천원","10.3","9.1","8.8","6.7",
"전규모(10인이상)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","2307.8","2285.8","2202.7","2095.8",
"전규모(10인이상)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","1859.6","1840.3","1782.8","1681.8",
"전규모(10인이상)","숙박 및 음식점업(55)","정액및초과[천원]","천원","1511.2","1500.39026","1444","1362.6",
"전규모(10인이상)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","348.4","339.86092","338.8","319.2",
"전규모(10인이상)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","448.2","445.6","419.9","414",
"전규모(10인이상)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","140.1","159","153.4","157.4",
"전규모(10인이상)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","4.8","5.1","4.9","8.1",
"전규모(10인이상)","숙박 및 음식점업(55)","법정복리비[천원]","천원","146.7","142.4","135.9","130.7",
"전규모(10인이상)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","127.2","109.7","101.5","98.3",
"전규모(10인이상)","숙박 및 음식점업(55)","채용관련비용(모집비)[천원]","천원","2.9","2","1.9","2",
"전규모(10인이상)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","14.2","14","12.3","12.5",
"전규모(10인이상)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","12.2","13.4","10","5",
"전규모(10인이상)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","2307.8","2285.8","2202.7","2095.8",
"전규모(10인이상)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","1859.6","1840.3","1782.8","1681.8",
"전규모(10인이상)","숙박 및 음식점업(55)","정액및초과[천원]","천원","1511.2","1500.39026","1444","1362.6",
"전규모(10인이상)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","348.4","339.86092","338.8","319.2",
"전규모(10인이상)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","448.2","445.6","419.9","414",
"전규모(10인이상)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","140.1","159","153.4","157.4",
"전규모(10인이상)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","4.8","5.1","4.9","8.1",
"전규모(10인이상)","숙박 및 음식점업(55)","법정복리비[천원]","천원","146.7","142.4","135.9","130.7",
"전규모(10인이상)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","127.2","109.7","101.5","98.3",
"전규모(10인이상)","숙박 및 음식점업(55)","채용관련비용(모집비)[천원]","천원","2.9","2","1.9","2",
"전규모(10인이상)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","14.2","14","12.3","12.5",
"전규모(10인이상)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","12.2","13.4","10","5",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","노동비용총액[천원]","천원","2973","2721.3","2694.4","2531.2",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현금급여총계[천원]","천원","2400","2175.4","2160.6","2070",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","정액및초과[천원]","천원","1858.9","1716.17953","1705.2","1673",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","상여금등특별급여[천원]","천원","541.1","459.20036","455.4","396.9",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현금급여외 노동비용(계)[천원]","천원","573","546","533.8","461.2",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","퇴직금등비용[천원]","천원","201.1","208.8","179.6","129.8",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현물지급비용[천원]","천원","1.5","1.3","1.2","6.9",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","법정복리비[천원]","천원","198.4","186.6","174.1","167.2",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","법정외복리비[천원]","천원","136.2","118.8","149","124.9",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","채용관련비용(모집비)[천원]","천원","2","1.6","1.8","1.5",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","교육훈련비[천원]","천원","26.2","22.3","22.8","23.8",
"전규모(10인이상)","운수업, 창고 및 통신업(60-64) (IJ)","기타노동비용[천원]","천원","7.6","6.5","5.2","6.9",
"전규모(10인이상)","운수업(60-63)","노동비용총액[천원]","천원","2455.5","2354","2207.3","2192.8",
"전규모(10인이상)","운수업(60-63)","현금급여총계[천원]","천원","1952.4","1862.4","1773.2","1787",
"전규모(10인이상)","운수업(60-63)","정액및초과[천원]","천원","1563.8","1519.6585","1463.8","1458.5",
"전규모(10인이상)","운수업(60-63)","상여금등특별급여[천원]","천원","388.6","342.7473","309.3","328.5",
"전규모(10인이상)","운수업(60-63)","현금급여외 노동비용(계)[천원]","천원","503.2","491.5","434.1","405.8",
"전규모(10인이상)","운수업(60-63)","퇴직금등비용[천원]","천원","192.2","203","172.9","127.5",
"전규모(10인이상)","운수업(60-63)","현물지급비용[천원]","천원","1.5","1.3","1.2","8",
"전규모(10인이상)","운수업(60-63)","법정복리비[천원]","천원","173.4","167.6","151.8","149.8",
"전규모(10인이상)","운수업(60-63)","법정외복리비[천원]","천원","121.9","106.5","97.3","101.6",
"전규모(10인이상)","운수업(60-63)","채용관련비용(모집비)[천원]","천원",".7",".7",".7",".7",
"전규모(10인이상)","운수업(60-63)","교육훈련비[천원]","천원","8","7.6","6.6","10.8",
"전규모(10인이상)","운수업(60-63)","기타노동비용[천원]","천원","5.4","4.9","3.6","7.2",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","노동비용총액[천원]","천원","1906.2","1920.8","1927.6","1906.7",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","현금급여총계[천원]","천원","1522.5","1501.1","1533.9","1547",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","정액및초과[천원]","천원","1280.3","1269.66454","1303.5","1297",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","상여금등특별급여[천원]","천원","242.2","231.47857","230.4","250",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","현금급여외 노동비용(계)[천원]","천원","383.7","419.7","393.7","359.7",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","퇴직금등비용[천원]","천원","117.2","172","157.5","120.3",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","현물지급비용[천원]","천원","1.4","1.9","1.4","10.7",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","법정복리비[천원]","천원","150.5","148.6","138.1","134.8",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","법정외복리비[천원]","천원","107.5","90.7","90.4","82.2",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","채용관련비용(모집비)[천원]","천원",".2",".4",".6",".6",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","교육훈련비[천원]","천원","2.9","1.4","2.1","3",
"전규모(10인이상)","육상운송 및 파이프라인 운송업(60)","기타노동비용[천원]","천원","3.9","4.8","3.7","8.1",
"전규모(10인이상)","수상 운송업(61)","노동비용총액[천원]","천원","4496.2","3900.5","4121.7","3553.4",
"전규모(10인이상)","수상 운송업(61)","현금급여총계[천원]","천원","3401.3","2894.6","3297.8","2844.5",
"전규모(10인이상)","수상 운송업(61)","정액및초과[천원]","천원","2475","2289.4796","2477.5","2185.2",
"전규모(10인이상)","수상 운송업(61)","상여금등특별급여[천원]","천원","926.3","605.16699","820.3","659.3",
"전규모(10인이상)","수상 운송업(61)","현금급여외 노동비용(계)[천원]","천원","1095","1005.9","824","708.9",
"전규모(10인이상)","수상 운송업(61)","퇴직금등비용[천원]","천원","682.5","562.9","370.7","289",
"전규모(10인이상)","수상 운송업(61)","현물지급비용[천원]","천원","3.7",".2","1.6",".6",
"전규모(10인이상)","수상 운송업(61)","법정복리비[천원]","천원","226.8","212.9","219.1","176.3",
"전규모(10인이상)","수상 운송업(61)","법정외복리비[천원]","천원","148.7","200.1","189","214.4",
"전규모(10인이상)","수상 운송업(61)","채용관련비용(모집비)[천원]","천원","4.6","1.3","1.1","1.2",
"전규모(10인이상)","수상 운송업(61)","교육훈련비[천원]","천원","19.3","21.5","35.7","19.8",
"전규모(10인이상)","수상 운송업(61)","기타노동비용[천원]","천원","9.5","7","6.8","7.6",
"전규모(10인이상)","항공 운송업(62)","노동비용총액[천원]","천원","5566.7","4816.9","4538.4","4304.5",
"전규모(10인이상)","항공 운송업(62)","현금급여총계[천원]","천원","4283.5","4011","3821.9","3518.4",
"전규모(10인이상)","항공 운송업(62)","정액및초과[천원]","천원","2809.6","2885.57402","2813.1","2598.1",
"전규모(10인이상)","항공 운송업(62)","상여금등특별급여[천원]","천원","1473.8","1125.45583","1008.8","920.2",
"전규모(10인이상)","항공 운송업(62)","현금급여외 노동비용(계)[천원]","천원","1283.2","805.8","716.4","786.1",
"전규모(10인이상)","항공 운송업(62)","퇴직금등비용[천원]","천원","597.1","275.8","305.3","109.2",
"전규모(10인이상)","항공 운송업(62)","현물지급비용[천원]","천원","3.2","0","0","0",
"전규모(10인이상)","항공 운송업(62)","법정복리비[천원]","천원","318.4","285.4","230","289.5",
"전규모(10인이상)","항공 운송업(62)","법정외복리비[천원]","천원","294.9","158","99.2","287.3",
"전규모(10인이상)","항공 운송업(62)","채용관련비용(모집비)[천원]","천원",".5","1.6","1.4","1",
"전규모(10인이상)","항공 운송업(62)","교육훈련비[천원]","천원","65","73.5","80.4","98.4",
"전규모(10인이상)","항공 운송업(62)","기타노동비용[천원]","천원","4.1","11.4",".1",".8",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","노동비용총액[천원]","천원","2884.2","2536.5","2594.7","2474",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","현금급여총계[천원]","천원","2356.3","2032.3","2119.9","2048.8",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","정액및초과[천원]","천원","1932.3","1656.78518","1700.5","1638.2",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","상여금등특별급여[천원]","천원","424","375.49549","419.4","410.6",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","현금급여외 노동비용(계)[천원]","천원","527.8","504.2","474.8","425.2",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","퇴직금등비용[천원]","천원","205.2","202","176.2","128.7",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","현물지급비용[천원]","천원",".7",".4",".8","1.7",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","법정복리비[천원]","천원","194","176.8","179.8","165.8",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","법정외복리비[천원]","천원","111.3","116.4","104.4","106.2",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","채용관련비용(모집비)[천원]","천원","1.5","1","1.1","1",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","교육훈련비[천원]","천원","5.2","4.3","9.3","16.4",
"전규모(10인이상)","여행알선, 창고 및 운수관련 서비스업(63)","기타노동비용[천원]","천원","9.9","3.3","3.2","5.5",
"전규모(10인이상)","통신업(64)","노동비용총액[천원]","천원","5237.9","4899.1","4920.1","4322.2",
"전규모(10인이상)","통신업(64)","현금급여총계[천원]","천원","4359.3","4030.5","3930.9","3567.8",
"전규모(10인이상)","통신업(64)","정액및초과[천원]","천원","3150.9","2881.06015","2807.8","2808.7",
"전규모(10인이상)","통신업(64)","상여금등특별급여[천원]","천원","1208.5","1149.47719","1123.1","759.1",
"전규모(10인이상)","통신업(64)","현금급여외 노동비용(계)[천원]","천원","878.6","868.5","989.3","754.5",
"전규모(10인이상)","통신업(64)","퇴직금등비용[천원]","천원","240.3","243","210.3","142.2",
"전규모(10인이상)","통신업(64)","현물지급비용[천원]","천원","1.4","1.2","1.3","1.2",
"전규모(10인이상)","통신업(64)","법정복리비[천원]","천원","308.1","299.5","276","259.3",
"전규모(10인이상)","통신업(64)","법정외복리비[천원]","천원","198.4","191.9","385.6","248.3",
"전규모(10인이상)","통신업(64)","채용관련비용(모집비)[천원]","천원","7.6","7.1","6.7","5.5",
"전규모(10인이상)","통신업(64)","교육훈련비[천원]","천원","105.7","109.8","96.8","92.9",
"전규모(10인이상)","통신업(64)","기타노동비용[천원]","천원","17.2","16.1","12.6","5.2",
"전규모(10인이상)","통신업(64)","노동비용총액[천원]","천원","5237.9","4899.1","4920.1","4322.2",
"전규모(10인이상)","통신업(64)","현금급여총계[천원]","천원","4359.3","4030.5","3930.9","3567.8",
"전규모(10인이상)","통신업(64)","정액및초과[천원]","천원","3150.9","2881.06015","2807.8","2808.7",
"전규모(10인이상)","통신업(64)","상여금등특별급여[천원]","천원","1208.5","1149.47719","1123.1","759.1",
"전규모(10인이상)","통신업(64)","현금급여외 노동비용(계)[천원]","천원","878.6","868.5","989.3","754.5",
"전규모(10인이상)","통신업(64)","퇴직금등비용[천원]","천원","240.3","243","210.3","142.2",
"전규모(10인이상)","통신업(64)","현물지급비용[천원]","천원","1.4","1.2","1.3","1.2",
"전규모(10인이상)","통신업(64)","법정복리비[천원]","천원","308.1","299.5","276","259.3",
"전규모(10인이상)","통신업(64)","법정외복리비[천원]","천원","198.4","191.9","385.6","248.3",
"전규모(10인이상)","통신업(64)","채용관련비용(모집비)[천원]","천원","7.6","7.1","6.7","5.5",
"전규모(10인이상)","통신업(64)","교육훈련비[천원]","천원","105.7","109.8","96.8","92.9",
"전규모(10인이상)","통신업(64)","기타노동비용[천원]","천원","17.2","16.1","12.6","5.2",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","노동비용총액[천원]","천원","3830.2","3452.1","3396.7","3145.3",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현금급여총계[천원]","천원","3167.2","2868.2","2830.8","2577.2",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","정액및초과[천원]","천원","2433.5","2311.19443","2188.1","2004.8",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","상여금등특별급여[천원]","천원","733.8","557.04089","642.7","572.4",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현금급여외 노동비용(계)[천원]","천원","662.9","583.9","565.9","568.1",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","퇴직금등비용[천원]","천원","224","191.4","177.4","200.4",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현물지급비용[천원]","천원","1.2","1.5","1.8","3.5",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","법정복리비[천원]","천원","208.1","192.1","193.9","181.5",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","법정외복리비[천원]","천원","180.1","156.9","145","139.8",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","채용관련비용(모집비)[천원]","천원","4.6","3.5","3.8","2.9",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","교육훈련비[천원]","천원","38.5","33.2","35.9","31.2",
"전규모(10인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","기타노동비용[천원]","천원","6.5","5.4","8.2","8.8",
"전규모(10인이상)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","6662","6179.1","5663.8","5143.8",
"전규모(10인이상)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","5524.8","5158","4685.1","4105.7",
"전규모(10인이상)","금융 및 보험업(65-67)","정액및초과[천원]","천원","3517.7","3543.46274","3137.4","2750.4",
"전규모(10인이상)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","2007.1","1614.57158","1547.8","1355.3",
"전규모(10인이상)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","1137.3","1021","978.7","1038.1",
"전규모(10인이상)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","403.9","330.1","272.1","378.1",
"전규모(10인이상)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","1.5","4.6","4.6","2.7",
"전규모(10인이상)","금융 및 보험업(65-67)","법정복리비[천원]","천원","323.5","308.9","302.4","278.8",
"전규모(10인이상)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","285.2","263.1","287.1","280.6",
"전규모(10인이상)","금융 및 보험업(65-67)","채용관련비용(모집비)[천원]","천원","8.5","5.2","6.6","3.7",
"전규모(10인이상)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","100.1","96.7","87.9","74.8",
"전규모(10인이상)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","14.4","12.5","18.1","19.3",
"전규모(10인이상)","금융업(65)","노동비용총액[천원]","천원","6587.3","6423.9","5815.6","5371.6",
"전규모(10인이상)","금융업(65)","현금급여총계[천원]","천원","5549.4","5406.5","4835","4248.8",
"전규모(10인이상)","금융업(65)","정액및초과[천원]","천원","3657.9","3830.67157","3319.1","2866.2",
"전규모(10인이상)","금융업(65)","상여금등특별급여[천원]","천원","1891.4","1575.81256","1515.9","1382.6",
"전규모(10인이상)","금융업(65)","현금급여외 노동비용(계)[천원]","천원","1037.9","1017.4","980.6","1122.8",
"전규모(10인이상)","금융업(65)","퇴직금등비용[천원]","천원","259.8","210.9","198.3","375.9",
"전규모(10인이상)","금융업(65)","현물지급비용[천원]","천원","1.6","5.8","6.7","3.8",
"전규모(10인이상)","금융업(65)","법정복리비[천원]","천원","338.8","320.8","309.6","288.8",
"전규모(10인이상)","금융업(65)","법정외복리비[천원]","천원","311.7","352.9","353.5","358.6",
"전규모(10인이상)","금융업(65)","채용관련비용(모집비)[천원]","천원","6.7","3.4","3.1","2.1",
"전규모(10인이상)","금융업(65)","교육훈련비[천원]","천원","98.9","108.8","85.5","74.1",
"전규모(10인이상)","금융업(65)","기타노동비용[천원]","천원","20.4","14.9","23.9","19.5",
"전규모(10인이상)","보험 및 연금업(66)","노동비용총액[천원]","천원","5996","5291.2","4818.2","4586.7",
"전규모(10인이상)","보험 및 연금업(66)","현금급여총계[천원]","천원","4562.3","4206.6","3855.7","3729.2",
"전규모(10인이상)","보험 및 연금업(66)","정액및초과[천원]","천원","3124.6","3017.92679","2787","2482",
"전규모(10인이상)","보험 및 연금업(66)","상여금등특별급여[천원]","천원","1437.6","1188.7061","1068.8","1247.3",
"전규모(10인이상)","보험 및 연금업(66)","현금급여외 노동비용(계)[천원]","천원","1433.8","1084.5","962.5","857.4",
"전규모(10인이상)","보험 및 연금업(66)","퇴직금등비용[천원]","천원","769","524.2","320.4","265.7",
"전규모(10인이상)","보험 및 연금업(66)","현물지급비용[천원]","천원",".7","2.6","2","1.6",
"전규모(10인이상)","보험 및 연금업(66)","법정복리비[천원]","천원","298","286.4","280.3","255.6",
"전규모(10인이상)","보험 및 연금업(66)","법정외복리비[천원]","천원","249.3","168","231.4","213.9",
"전규모(10인이상)","보험 및 연금업(66)","채용관련비용(모집비)[천원]","천원","9.4","6.6","12.4","6.8",
"전규모(10인이상)","보험 및 연금업(66)","교육훈련비[천원]","천원","100.2","86.8","105.5","91.9",
"전규모(10인이상)","보험 및 연금업(66)","기타노동비용[천원]","천원","7.1","10","10.5","21.8",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","노동비용총액[천원]","천원","7547.3","6874.2","6814.1","5487",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","현금급여총계[천원]","천원","6526.1","5943.6","5809.8","4373",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","정액및초과[천원]","천원","3653.5","3536.02003","3197","2896.3",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","상여금등특별급여[천원]","천원","2872.6","2407.59576","2612.9","1476.7",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","현금급여외 노동비용(계)[천원]","천원","1021.2","930.6","1004.3","1114",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","퇴직금등비용[천원]","천원","306.7","371.4","434.9","604.6",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","현물지급비용[천원]","천원","2.3","4.3","1.9","1.4",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","법정복리비[천원]","천원","319.3","309.9","321.1","291.8",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","법정외복리비[천원]","천원","269.2","150.8","165.3","155.9",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","채용관련비용(모집비)[천원]","천원","11.4","8.1","7","2.8",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","교육훈련비[천원]","천원","102.5","76.6","61.2","43.7",
"전규모(10인이상)","금융 및 보험관련 서비스업(67)","기타노동비용[천원]","천원","9.8","9.6","13","13.8",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","노동비용총액[천원]","천원","2872","2697.9","2442.8","2313.2",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현금급여총계[천원]","천원","2369.6","2235","2050.6","1940.8",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","정액및초과[천원]","천원","2066.6","1970.40188","1788.7","1694.3",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","상여금등특별급여[천원]","천원","303","264.57327","261.9","246.4",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현금급여외 노동비용(계)[천원]","천원","502.4","463","392.3","372.4",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","퇴직금등비용[천원]","천원","163.1","153","137.5","126.4",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현물지급비용[천원]","천원","1",".6",".7","3.8",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","법정복리비[천원]","천원","169.1","159.8","148.2","141",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","법정외복리비[천원]","천원","144.6","127.5","85.1","81.2",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","채용관련비용(모집비)[천원]","천원","3.3","3","2.6","2.6",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","교육훈련비[천원]","천원","17.6","15.6","14","13.1",
"전규모(10인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","기타노동비용[천원]","천원","3.8","3.4","4","4.5",
"전규모(10인이상)","부동산 및 임대업(70-71)","노동비용총액[천원]","천원","2532.4","2370.6","2138.1","1943.1",
"전규모(10인이상)","부동산 및 임대업(70-71)","현금급여총계[천원]","천원","2160.2","2017.2","1795.7","1635.3",
"전규모(10인이상)","부동산 및 임대업(70-71)","정액및초과[천원]","천원","1899.6","1763.56691","1516.9","1384.6",
"전규모(10인이상)","부동산 및 임대업(70-71)","상여금등특별급여[천원]","천원","260.6","253.63518","278.8","250.6",
"전규모(10인이상)","부동산 및 임대업(70-71)","현금급여외 노동비용(계)[천원]","천원","372.2","353.4","342.4","307.8",
"전규모(10인이상)","부동산 및 임대업(70-71)","퇴직금등비용[천원]","천원","137.3","128.8","127.2","88.4",
"전규모(10인이상)","부동산 및 임대업(70-71)","현물지급비용[천원]","천원","1","2.3","2.2","12.6",
"전규모(10인이상)","부동산 및 임대업(70-71)","법정복리비[천원]","천원","150.4","142.8","132.2","123.3",
"전규모(10인이상)","부동산 및 임대업(70-71)","법정외복리비[천원]","천원","67.3","62.7","61.1","64.6",
"전규모(10인이상)","부동산 및 임대업(70-71)","채용관련비용(모집비)[천원]","천원",".7","1","2","1.9",
"전규모(10인이상)","부동산 및 임대업(70-71)","교육훈련비[천원]","천원","10.5","11.1","12.2","9.8",
"전규모(10인이상)","부동산 및 임대업(70-71)","기타노동비용[천원]","천원","4.9","4.7","5.6","7.2",
"전규모(10인이상)","부동산업(70)","노동비용총액[천원]","천원","2395.7","2317.6","2093.9","1894.3",
"전규모(10인이상)","부동산업(70)","현금급여총계[천원]","천원","2048.1","1972.8","1763.5","1591.8",
"전규모(10인이상)","부동산업(70)","정액및초과[천원]","천원","1802.2","1731.63259","1487.1","1347.3",
"전규모(10인이상)","부동산업(70)","상여금등특별급여[천원]","천원","245.9","241.1508","276.5","244.4",
"전규모(10인이상)","부동산업(70)","현금급여외 노동비용(계)[천원]","천원","347.6","344.8","330.4","302.6",
"전규모(10인이상)","부동산업(70)","퇴직금등비용[천원]","천원","140.1","127.8","121.9","86.9",
"전규모(10인이상)","부동산업(70)","현물지급비용[천원]","천원","1.1","2.4","2.2","13.4",
"전규모(10인이상)","부동산업(70)","법정복리비[천원]","천원","139.4","140.3","130.2","120.4",
"전규모(10인이상)","부동산업(70)","법정외복리비[천원]","천원","56.2","57.6","56.7","63",
"전규모(10인이상)","부동산업(70)","채용관련비용(모집비)[천원]","천원",".3","1.1","2.1","2",
"전규모(10인이상)","부동산업(70)","교육훈련비[천원]","천원","5.2","10.7","11.8","9.6",
"전규모(10인이상)","부동산업(70)","기타노동비용[천원]","천원","5.2","4.9","5.6","7.3",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","노동비용총액[천원]","천원","3848.2","2976.7","2741.1","2573",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","현금급여총계[천원]","천원","3239.6","2525.2","2234.8","2197.6",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","정액및초과[천원]","천원","2837.9","2128.77996","1924.5","1866.6",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","상여금등특별급여[천원]","천원","401.7","396.41125","310.3","331",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","현금급여외 노동비용(계)[천원]","천원","608.6","451.5","506.3","375.4",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","퇴직금등비용[천원]","천원","109.6","141.1","199.9","107.6",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","현물지급비용[천원]","천원","0",".3","1.5","1.9",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","법정복리비[천원]","천원","256.5","171.9","160.5","160.6",
"전규모(10인이상)","기계장비 및 소비용품 임대업(71)","법정외복리비[천원]","천원","174.5","120.4","120.5","85.3",
